(3,6)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=2, 0 diagonal iter., randomSeed=1390820397125 (Mon Jan 27 19:59:57 JST 2014)
(3,6)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=2, 0 diagonal iter., randomSeed=1390820422796 (Mon Jan 27 20:00:22 JST 2014)
(3,6)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=2, 0 diagonal iter., randomSeed=1390820447351 (Mon Jan 27 20:00:47 JST 2014)
(3,6)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=2, 0 diagonal iter., randomSeed=1390820457394 (Mon Jan 27 20:00:57 JST 2014)
(3,6)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=2, 0 diagonal iter., randomSeed=1390820465770 (Mon Jan 27 20:01:05 JST 2014)
(3,6)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=2, 0 diagonal iter., randomSeed=1390820582402 (Mon Jan 27 20:03:02 JST 2014)
(3,6)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=2, 0 diagonal iter., randomSeed=1390820602437 (Mon Jan 27 20:03:22 JST 2014)
(3,6)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=2, 0 diagonal iter., randomSeed=1390820660465 (Mon Jan 27 20:04:20 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390820895755 (Mon Jan 27 20:08:15 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390821142643 (Mon Jan 27 20:12:22 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390821259606 (Mon Jan 27 20:14:19 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390821528310 (Mon Jan 27 20:18:48 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390821851634 (Mon Jan 27 20:24:11 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390821958179 (Mon Jan 27 20:25:58 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390822119798 (Mon Jan 27 20:28:39 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390822206431 (Mon Jan 27 20:30:06 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390822247411 (Mon Jan 27 20:30:47 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390822306681 (Mon Jan 27 20:31:46 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390822358016 (Mon Jan 27 20:32:38 JST 2014)
